sp_creole,dbh_cm,ht_m,plot_fname,date,plot_id,plot_loc,data_scribe,plot_no,plot_shp,plot_area
chene,42.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,25.5,16.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,31.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,41.5,17.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,39.0,18.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,36.3,16.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,35.0,17.3,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,36.0,17.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,36.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,36.3,17.5,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,127.5,12.2,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,15.5,4.5,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,24.4,5.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,17.0,5.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,33.0,13.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,59.5,12.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,37.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,38.0,11.4,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,55.0,17.2,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,39.5,17.5,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,34.5,16.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,39.6,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,41.5,9.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,45.4,15.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
frene,72.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
frene,21.0,7.5,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
amande,36.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,51.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,36.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,44.0,16.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,35.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,38.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,25.5,9.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,25.5,7.5,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
frene,31.5,13.5,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,32.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,7.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,14.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,16.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,54.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,32.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
frene,24.7,14.8,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,34.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,20.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,34.7,15.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,16.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,41.3,18.4,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
frene,37.3,15.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
gommier,20.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
flambwayan,10.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
frene,5.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,43.7,19.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
frene,29.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,25.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,24.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,19.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,31.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,56.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
kasya,44.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
neem,10.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
neem,13.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
flambwayan,10.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
flambwayan,18.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
flambwayan,35.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
flambwayan,14.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
neem,14.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
neem,24.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
neem,28.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
gommier,7.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
neem,18.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
neem,14.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
flambwayan,29.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
flambwayan,43.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
kowosol,6.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,36.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,17.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,33.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,61.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,37.0,14.8,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
noni,8.0,3.2,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
noni,8.5,3.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,36.0,8.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,48.5,12.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,51.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,32.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,47.0,9.2,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,32.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,17.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,37.5,7.4,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,8.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,5.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,6.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,28.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,30.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,55.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,27.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
calebasse,42.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,33.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,59.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,70.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,65.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,64.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,30.1,14.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,33.3,13.9,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,68.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,74.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,88.1,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,27.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,27.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,25.6,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,22.1,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,21.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,23.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,24.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,26.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,54.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,51.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,97.3,14.2,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,54.5,11.4,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,17.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,16.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,12.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,35.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,37.3,13.4,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,45.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,24.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,74.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,25.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,28.9,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,28.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,23.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,32.3,12.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,25.6,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,25.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,76.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,90.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,21.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,19.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,28.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,23.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,25.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,53.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,90.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
zaboka,40.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
zaboka,52.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,12.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,6.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,80.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,31.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,31.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,28.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,69.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,36.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,19.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,22.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,39.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
campeche,13.0,5.2,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
campeche,9.1,5.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
guanabana,6.1,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,28.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,5.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,66.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,32.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,29.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,67.3,13.2,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,13.5,5.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,10.4,5.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,53.1,13.4,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,43.2,12.4,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,22.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,24.1,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,26.0,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,28.3,12.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,38.3,14.8,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,34.0,14.0,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,43.4,14.5,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,40.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,66.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,115.5,13.6,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,35.3,15.2,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,57.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,44.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
chene,39.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,50.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,43.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,50.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,101.5,17.8,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,113.8,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,38.7,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,25.6,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,78.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,34.1,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,31.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,25.2,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,41.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,37.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
latanier,40.1,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,96.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,25.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,27.8,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
limon frans,10.1,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
lame,72.4,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,41.5,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
mango,28.3,,FormularioDAPAugier.xlsx,2019-10-07 00:00:00,Augier,,Jose Luis Caballero,9,Augier.shp,2.503314
